Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
7,2,high,410,10.14889157,7,2.0,2.295544915,-0.098609201,1.134706803,0,25948,0.618510429,25.60179862,0.9721823709999999,3.176539575,0.459273872,1.218470262,0.982568668
0,8,medium,365,6.403124237,8,2.0,2.1304996519999997,-1.93411489,1.8141935169999999,0,26027,0.638240813,28.25511681,0.901985499,3.5275525119999998,0.630040202,1.129469894,0.884904019
4,10,medium,341,14.17744688,6,4.0,2.9888033569999997,-27.07514737,3.793555224,0,26125,0.692917626,26.6149453,0.975312952,3.389315585,0.7925592340000001,0.935873669,0.97252325
1,6,medium,311,3.464101615,7,4.0,2.9443094089999997,1.322969676,0.603223815,0,26388,0.525674946,17.538874800000002,0.8632011409999999,2.744158032,0.206625573,1.7155513930000001,0.960445801
5,3,low,161,4.582575695,4,1.0,1.8967197919999998,-0.344723489,1.082842522,1,26649,0.524533145,10.49043198,0.8806117720000001,2.323015334,0.394071005,1.254775369,0.896168637
6,0,medium,277,19.26136028,5,2.0,2.210840278,-0.7845394729999999,1.426774044,0,26720,0.828413087,32.47724081,0.983280879,3.6912782589999997,1.1840637109999999,0.759731878,0.964470246
0,4,high,360,10.90871211,7,2.0,2.269953599,-2.089993471,1.702143723,0,26729,0.665078317,27.91273841,0.975238437,3.407628929,0.6434644389999999,1.076450119,0.972074889
4,6,medium,355,3.16227766,7,2.0,2.2854558590000003,-0.15089566,1.160066918,1,26917,0.5128334179999999,16.54998295,0.83080738,2.857975442,0.354854493,1.336413375,0.8877172809999999
7,1,high,368,7.0,6,2.0,2.26763447,0.5064628379999999,0.91310704,0,27217,0.565754836,19.38092516,0.951985225,2.981693925,0.44439769799999995,1.209343604,0.958351532
3,5,medium,292,9.110433579,6,2.0,2.342218731,-2.062026027,1.628876218,0,27234,0.670926273,22.91339736,0.983998395,3.325632337,0.854047054,0.891550521,0.947540405
1,5,medium,252,4.242640687,5,4.0,3.613584228,-0.008367659,0.841335767,0,27527,0.526975998,13.56849037,0.9133115079999999,2.605505475,0.389021315,1.262643701,0.940859791
3,5,high,371,7.348469228,6,2.0,2.1767760380000003,0.538372528,0.976519455,0,28261,0.6104384420000001,22.188326,0.9533542859999999,3.353205301,0.764981978,0.940509768,0.88781723
6,1,high,313,7.937253932999999,6,2.0,2.18232358,0.6858368429999999,0.896199635,0,28364,0.606984274,21.24177788,0.96325411,3.007190886,0.426013605,1.282394561,0.9732814120000001
6,4,medium,331,8.660254038,7,2.0,2.205972548,0.054561889,1.154736711,0,28471,0.63643056,24.462601199999998,0.9625006690000001,3.2095021439999996,0.521163625,1.188099878,0.973174271
3,7,low,210,10.0,5,2.0,2.26636613,-0.014715078999999999,1.12844866,0,28532,0.6983967190000001,21.14533311,0.9835708759999999,3.06675158,0.6650167929999999,1.062562328,0.9831350320000001
5,3,medium,197,3.605551275,5,2.0,2.3501380309999997,0.671985308,0.766526232,0,28557,0.5422223279999999,11.89482242,0.919805313,2.617264168,0.603985935,1.003978049,0.89700168
3,7,high,506,11.83215957,7,2.0,2.42415152,-940.3599345000001,25.04729627,0,28609,0.675140781,32.31333511,0.9446857890000001,3.94306004,1.223013813,0.715540753,0.699112915
2,4,medium,247,8.602325267000001,5,2.0,2.308608209,0.669996744,0.798448788,0,28610,0.597185223,16.40914313,0.9550951590000001,2.825666272,0.555568986,1.084497791,0.9504959559999999
7,9,low,314,4.0,6,2.0,2.324671743,0.5102728329999999,0.867133657,1,28771,0.491686424,14.07840813,0.8532218909999999,2.588325812,0.26119723899999997,1.483985769,0.92362199
6,9,medium,222,9.38083152,4,3.0,2.791666039,-1.3529538159999999,1.323512428,0,28789,0.634452063,15.67110968,0.967504865,2.935398588,0.907961309,0.782729572,0.964660065
7,0,medium,220,5.291502622,4,2.0,2.542049393,-6.02632525,2.139416265,0,28841,0.616227839,15.456559200000001,0.930770007,2.9182581389999998,0.850246907,0.828591044,0.869603652
3,4,medium,323,10.77032961,7,2.0,2.402790338,-24.09600994,4.162833145,0,29229,0.671411462,23.96770599,0.9597046020000001,3.4779901289999997,1.022244599,0.7901603640000001,0.8663791120000001
0,4,low,35,1.4142135619999998,1,2.0,4.0054059639999995,0.8613849170000001,0.044981157,1,29289,0.355019299,3.053601303,0.784168965,1.043761145,0.239509905,1.357897264,0.7998073729999999
3,10,medium,328,9.797958971,6,3.0,2.691341515,-0.961328491,1.290940056,0,29397,0.645508315,23.36683898,0.976410488,3.176329838,0.597812917,1.0827863070000001,0.9739152870000001
7,8,medium,273,4.0,5,4.0,3.62501433,0.36842977299999996,0.749276865,0,29470,0.50517377,13.26700771,0.89746234,2.552961011,0.320573121,1.362237818,0.9394072459999999
6,9,high,477,10.29563014,9,3.0,2.39332952,-2.035600509,1.722988241,0,29490,0.6497825220000001,32.62464783,0.961583028,3.6576227689999996,0.660080752,1.074858675,0.9359379290000001
4,7,medium,320,8.602325267000001,6,2.0,2.20599735,-0.18263936600000003,1.24008663,0,29693,0.637812997,22.86051985,0.9414359870000001,3.3579757889999997,0.785670642,0.947457357,0.883421578
7,5,high,355,4.69041576,6,3.0,2.89992064,-4.038484038,1.7280819090000001,0,29696,0.549556257,17.64341617,0.949549931,2.875447902,0.433882206,1.198673246,0.9677425159999999
6,4,high,353,4.69041576,6,2.0,2.357064747,-0.650928802,1.261898617,0,29755,0.589112367,19.04037952,0.926627325,3.235630668,0.8493552120000001,0.8472110829999999,0.82022408
4,2,medium,227,3.31662479,5,2.0,2.455830359,0.228674257,0.899966837,0,29789,0.516625833,12.44595153,0.9087598179999999,2.508679491,0.371351063,1.282036694,0.946810699
1,10,low,304,6.633249581,7,2.0,2.0814489640000002,0.43894266600000004,1.119106144,0,29905,0.63752412,24.98947053,0.9401528929999999,3.2360802289999997,0.469348582,1.298265756,0.9690865359999999
0,10,high,355,5.567764362999999,7,2.0,2.430257681,-1.803247031,1.4981398080000001,0,29959,0.581932354,19.0744077,0.9278310740000001,3.155319593,0.722576324,0.932803924,0.879133354
4,5,high,357,14.24780685,6,2.0,2.242174374,-2.23898735,1.7641821480000002,0,30159,0.731168492,30.78893648,0.9825882890000001,3.774570705,1.1664954920000001,0.75441954,0.861277455
4,6,high,418,7.071067812000001,6,2.0,2.27747508,-0.302311334,1.218176924,0,30584,0.605342752,25.52205778,0.9437434840000001,3.1860214119999997,0.430923485,1.261858407,0.974033844
4,8,medium,323,8.774964387,7,1.0,1.852801635,-2.589953331,1.943989165,1,30668,0.639563649,24.46556537,0.939741493,3.3853359189999996,0.676089475,1.063615659,0.9053870509999999
1,5,medium,269,5.291502622,6,2.0,2.313510663,-0.725278835,1.317485003,0,31117,0.589988301,19.02792015,0.921314313,2.901900372,0.401866259,1.3231691270000001,0.96631084
6,5,medium,293,5.744562647,7,2.0,2.253524255,0.759689304,0.791797616,1,31135,0.522309039,16.08505689,0.8979061290000001,2.566399565,0.184000563,1.739176134,0.962310793
3,0,medium,238,9.539392014,4,3.0,2.8146973319999997,0.7780567009999999,0.733272403,0,31544,0.614637952,16.64265052,0.946379733,2.82049448,0.58662865,1.051804959,0.9417270740000001
3,2,medium,359,7.681145748,7,2.0,2.137840217,0.123457105,1.192933566,0,31650,0.6476720779999999,25.09830484,0.959049887,3.549791144,0.906024443,0.8787716170000001,0.8434309240000001
0,7,high,343,8.426149772999999,7,2.0,2.173717376,0.004280565,1.203322274,0,31998,0.635525101,24.75949056,0.956464043,3.343676662,0.630254933,1.085982928,0.943377007
0,7,high,374,3.741657387,6,2.0,2.36682768,-0.920348745,1.329312423,0,32073,0.553961158,17.32600736,0.9092688959999999,3.15595251,0.783175602,0.874996516,0.799145425
5,2,medium,286,5.0,7,8.0,6.2129707739999995,-162.3425033,5.51389478,0,32629,0.526417742,16.60465849,0.877395954,2.6385491819999998,0.185631081,1.7769938159999998,0.954219686
4,3,high,419,11.18033989,7,2.0,2.379599298,-14.65173143,3.34923522,0,32672,0.6716866090000001,27.05996392,0.970427203,3.730707428,1.214568046,0.6983646290000001,0.781949255
4,0,high,314,10.81665383,5,3.0,2.422073559,-11.2957395,3.049910511,0,32900,0.724147733,24.45891586,0.965228505,3.521702044,1.335022331,0.6200441010000001,0.844286883
3,0,low,171,4.582575695,3,2.0,2.634809976,-0.544760365,1.050328438,0,32922,0.551677745,9.870370821,0.9559506320000001,2.545057322,0.962952409,0.6676179560000001,0.892851827
7,10,medium,205,4.472135955,4,2.0,2.475263448,-0.39857688799999996,1.103404863,0,33102,0.60148242,14.53731549,0.964062495,2.7939321460000004,0.702273047,0.9389698459999999,0.9444597259999999
6,4,medium,278,5.567764362999999,5,4.0,3.8268334019999997,-7.1695201410000005,1.74870669,0,33745,0.534773371,13.58583864,0.9235951309999999,2.766200809,0.61450061,0.97780273,0.897628675
6,3,high,334,11.26942767,6,2.0,2.154365625,0.003755182,1.222310871,0,33811,0.664441098,28.11752028,0.9662103000000001,3.2618810289999995,0.462254271,1.290135195,0.98139944
4,8,high,373,13.0,6,2.0,2.182448044,0.45289293700000005,1.011703459,0,33857,0.666929071,28.13060299,0.97988731,3.2915841130000003,0.541405655,1.159641056,0.977717355
2,6,medium,233,2.828427125,5,8.0,11.64007725,2.130748941,0.013813735,0,33973,0.5137547370000001,12.13909248,0.866722054,2.6049894080000002,0.492570658,1.114190545,0.872001458
5,7,high,384,8.94427191,7,4.0,2.663787239,-0.565504024,1.303591245,0,34125,0.652206756,29.51793978,0.947684469,3.387877197,0.497978793,1.246149039,0.967967358
7,10,medium,295,8.485281374,6,2.0,2.237543327,0.835753318,0.758879532,0,34393,0.567407117,17.09208396,0.936322781,2.817307589,0.426920584,1.233522032,0.9388769859999999
6,2,medium,238,8.888194417000001,6,2.0,2.370342882,-1.714832322,1.525706808,0,34566,0.663051435,20.34464428,0.9829549240000001,3.072149011,0.671883931,1.028026362,0.979366134
7,0,medium,322,3.605551275,6,3.0,2.7459923369999997,0.183621323,0.966584076,0,35061,0.5437583029999999,16.01568654,0.9162989859999999,2.915972301,0.560838423,1.057072362,0.903986805
3,2,medium,315,14.31782106,7,2.0,2.2799412169999997,-0.584320132,1.303891923,0,35220,0.646692619,22.43879561,0.945979894,3.232313538,0.71445558,0.981533688,0.934636355
4,10,medium,280,4.795831523,6,2.0,2.309313302,0.588113005,0.8407287790000001,0,35420,0.566073045,16.2427344,0.9508224740000001,2.8614492119999997,0.523836803,1.112809001,0.953212581
1,6,high,290,5.099019514,5,5.0,3.885467464,0.28108769899999997,0.784700077,0,35548,0.555663795,14.9913975,0.914056387,3.018352492,0.8151635709999999,0.851496623,0.806078638
2,6,medium,302,4.582575695,6,3.0,2.6070771280000002,0.097276738,1.060544855,0,35820,0.578563649,18.24628436,0.918522154,3.0526607180000003,0.58901468,1.075668386,0.90640409
7,7,medium,327,12.40967365,7,4.0,2.755665248,1.008774344,0.806828568,0,35950,0.627298978,22.89179532,0.9478093259999999,3.193437977,0.561301112,1.136179766,0.9396880679999999
4,3,high,333,11.70469991,6,2.0,2.240074081,-1.4318539680000002,1.573814888,0,35984,0.705215739,26.90695166,0.983841931,3.6415634789999998,1.1301542,0.756109258,0.860355663
7,2,high,428,7.071067812000001,6,2.0,2.329157774,-1.724556959,1.563124629,0,36056,0.6271480779999999,25.03502254,0.949786247,3.488841547,0.85144874,0.8777466070000001,0.8705051629999999
4,8,high,366,21.84032967,7,2.0,2.14004655,-0.969773654,1.551234464,0,36239,0.773670005,36.24902583,0.981152775,3.853581068,1.070931764,0.8294388709999999,0.939394753
6,10,medium,251,16.21727474,5,2.0,2.280826233,0.220598231,1.026683609,0,36300,0.664350779,21.08608038,0.922045454,2.864186502,0.449957826,1.247372994,0.88562736
6,7,high,275,4.358898944,6,4.0,2.8591591339999995,1.0953211379999999,0.732426282,0,36328,0.571910009,17.64631445,0.90034468,2.980205672,0.499508396,1.193205165,0.9105672429999999
4,8,medium,358,8.94427191,6,2.0,2.363148479,-0.102123856,1.084449677,0,36413,0.6163316560000001,21.46124175,0.981868215,3.1926681660000003,0.6887902359999999,0.97180643,0.9681175540000001
6,7,high,393,5.567764362999999,7,2.0,2.224458475,-0.20049400899999997,1.22926863,0,36602,0.570447563,21.41374627,0.885437826,3.2210224960000002,0.542382084,1.131293434,0.8802291640000001
5,0,medium,340,7.280109888999999,7,2.0,2.1643226280000003,-0.063283114,1.236983551,0,36663,0.638505919,25.58620088,0.952386299,3.2996071419999997,0.5472040579999999,1.17615796,0.963987484
3,7,high,368,20.42057786,6,2.0,2.263057373,-0.770196953,1.3737814259999999,0,36673,0.71087236,28.85026069,0.956804338,3.563461191,0.943964982,0.846532354,0.952135955
5,8,medium,236,5.196152423,5,2.0,2.3062051269999997,-0.7257936420000001,1.323402375,0,36833,0.613965228,15.63010588,0.9417725029999999,3.0791904060000004,1.049473865,0.719405608,0.7918059540000001
4,1,high,442,7.280109888999999,8,3.0,2.305550003,-0.17882610899999998,1.339281287,0,37662,0.631584891,29.82809238,0.924679994,3.66535642,0.704056528,1.04949355,0.8566944479999999
5,7,high,331,8.602325267000001,6,2.0,2.102050645,0.467587869,1.083662776,0,37703,0.624517808,23.45656625,0.916143371,3.3151918869999997,0.638191717,1.079667265,0.8984345020000001
3,10,medium,269,2.828427125,5,8.0,10.63395471,2.133267336,0.015784528,0,37807,0.49509783399999996,11.97358744,0.881928157,2.596158462,0.46933218600000004,1.1176358,0.8836881059999999
7,6,high,372,7.0,6,2.0,2.310216245,-0.461645624,1.241727946,0,38070,0.600075033,19.80192208,0.955120718,3.3663348889999996,0.990050167,0.76978667,0.805772846
1,2,high,450,7.7459666920000005,8,2.0,2.131036028,0.039400166,1.232168678,0,38209,0.610888722,27.37946752,0.9312093579999999,3.5050068889999997,0.613506411,1.097880711,0.900864393
7,5,medium,306,7.280109888999999,5,3.0,2.483741373,0.143825796,1.116672793,0,38221,0.640931093,21.51877526,0.9814850270000001,3.1970611260000004,0.7404630109999999,0.946857805,0.963709285
3,2,high,307,5.385164807000001,6,2.0,2.4498489759999997,-4.013608852,1.911053406,0,38535,0.611519451,18.47869965,0.9541212059999999,3.209008251,0.9395458520000001,0.790186713,0.844516742
6,7,high,311,5.385164807000001,6,2.0,2.294046659,-0.25384866100000003,1.188273375,0,38571,0.605967086,19.34529478,0.948493846,3.206053405,0.789224805,0.908085441,0.878229988
7,7,low,181,2.236067977,3,4.0,6.091850397999999,-0.43498128399999997,0.570163705,0,38653,0.40698213200000005,7.2262077929999995,0.849574975,1.813112491,0.160565626,1.644946073,0.919502195
4,4,medium,297,4.898979486,6,4.0,2.927572142,-0.22272924800000002,1.09927304,0,38979,0.591094837,18.92601418,0.926339467,3.0699950119999997,0.5932666329999999,1.078034229,0.919209561
3,6,medium,313,6.403124237,7,2.0,2.265427974,-2.234819946,1.739033501,0,38980,0.603093415,23.02710023,0.895863877,3.1093409010000004,0.406799401,1.348017414,0.9514574090000001
1,6,medium,303,5.291502622,6,1.0,1.868293945,-1.269529918,1.51244666,1,38991,0.563994185,17.70017623,0.921841404,2.96542438,0.48376784100000003,1.1887069190000001,0.9274233190000001
4,4,medium,278,4.242640687,6,2.0,2.418243398,-3.638931385,1.872748188,0,39030,0.579036032,16.02628792,0.920986613,3.0448294710000003,0.8288708859999999,0.8496701740000001,0.8218541079999999
7,4,low,155,2.236067977,3,5.0,7.019224153,1.695946537,0.020434171,0,39189,0.445574728,7.009992847,0.9155857040000001,2.0217283569999998,0.49159564200000005,0.9769946559999999,0.904928817
1,4,low,224,4.472135955,5,6.0,4.51441609,-17.45984641,2.331061091,0,39532,0.559584551,15.07706547,0.9272541809999999,2.639360824,0.339779141,1.402110842,0.962964997
5,6,high,450,5.196152423,8,2.0,2.120852068,0.206651952,1.177021949,0,40209,0.575560084,24.75715147,0.88213784,3.3731235789999996,0.50520457,1.197331248,0.883133857
2,5,medium,334,5.291502622,7,2.0,2.178304717,0.492009572,0.997232551,0,40378,0.59708151,21.26281653,0.9301450790000001,3.184011991,0.567108674,1.120813169,0.9276818290000001
5,0,high,336,6.708203932000001,7,3.0,2.500752847,0.707007477,0.910194176,0,40422,0.6078451539999999,20.1126717,0.949964482,3.3311283130000002,0.887004115,0.85006613,0.836016333
3,9,high,422,16.4924225,7,3.0,2.185145705,0.088377007,1.36092648,0,40554,0.7537946759999999,35.28640076,0.986781554,4.028882122,1.421004879,0.653299544,0.760487092
4,7,high,369,14.38749457,6,2.0,2.3398181069999997,-2.8894457439999996,1.804654999,0,40863,0.661442929,25.06490885,0.96804511,3.49414479,0.9349893159999999,0.836185153,0.9179184709999999
6,7,medium,425,21.1896201,8,2.0,2.154519674,-4.56101944,2.3298489119999997,0,41232,0.735777705,38.51615379999999,0.953270886,4.00404181,1.072339687,0.841582983,0.837945555
7,0,medium,349,3.16227766,7,8.0,7.1849061679999995,2.028756857,0.18948981399999998,0,41419,0.494796886,15.47911701,0.833727423,2.7184813869999997,0.26101576600000004,1.5076598380000001,0.9117224540000001
7,5,high,419,5.196152423,8,3.0,2.657598649,0.07403923,1.041282188,0,41427,0.515671082,19.47772152,0.884723652,2.720651422,0.15152758300000002,1.828073447,0.961617154
4,6,low,227,6.7823299829999995,5,3.0,2.811486247,0.534121857,0.825389825,0,41809,0.54944045,16.19428646,0.9403806309999999,2.301097827,0.088207174,2.2378050519999997,0.888922289
3,10,low,190,5.477225575,4,2.0,2.588053129,-0.59605955,1.090856999,0,41900,0.538771543,11.17143016,0.935471869,2.508771076,0.595775025,0.9798399659999999,0.924772513
3,4,medium,295,15.65247584,6,2.0,2.384286445,-6.752634587999999,2.403066188,0,42310,0.734882093,26.77227279,0.980209256,3.5012787530000002,1.033245137,0.7990209290000001,0.956225804
6,4,medium,276,16.37070554,5,2.0,2.225376505,0.172017845,1.092525851,0,42592,0.7376058240000001,24.53484937,0.964463741,3.4812045389999997,1.163045103,0.7230488340000001,0.9444645759999999
1,10,medium,313,16.37070554,5,6.0,2.87804983,0.161780687,1.143897161,0,42600,0.7131983559999999,24.67366857,0.9678744309999999,3.450303,1.090465715,0.74091462,0.957359436
0,8,low,251,6.8556546,5,2.0,2.330354841,0.12168708800000001,1.027454938,0,42738,0.62185792,18.24731488,0.955427528,2.989201722,0.648335204,1.0203503790000001,0.9493832640000001
3,4,high,325,7.071067812000001,6,2.0,2.3236577780000003,-2.891857622,1.8205854890000002,0,42760,0.649968039,21.78509981,0.9603623179999999,3.449344603,1.10205585,0.7334321429999999,0.7872144109999999
6,4,high,351,17.91647287,6,2.0,2.18592638,0.044108203,1.177322014,0,43112,0.7409920259999999,32.363159,0.9858070390000001,3.532208626,0.780263974,0.979018055,0.9852089159999999
4,5,medium,353,6.403124237,6,2.0,2.216005284,0.271898405,1.059886986,0,43322,0.590564946,21.61237479,0.941514623,3.099855065,0.461837001,1.227383659,0.961071582
0,10,medium,250,3.8729833460000003,5,2.0,2.421462794,-0.413909288,1.143725085,0,43558,0.563947166,14.44287724,0.935387272,2.860006985,0.697341377,0.933139869,0.889149328
5,0,medium,254,4.898979486,6,3.0,2.537397685,0.854665364,0.829121805,0,43677,0.597713525,18.14997163,0.9242499009999999,3.0211930839999996,0.567560666,1.130856623,0.921834259
1,5,medium,291,4.69041576,6,1.0,1.817352773,-0.9430074979999999,1.495931066,1,43685,0.569866649,18.88645861,0.893210847,2.990914495,0.412005798,1.32373819,0.92892053
7,0,high,324,4.69041576,6,2.0,2.375909376,-1.6980041680000002,1.516907276,0,43771,0.583237482,18.85435094,0.9330512129999999,3.105604397,0.644791042,1.012465659,0.90601882
0,8,medium,331,7.0,6,5.0,3.417953097,-23.97128782,3.261123825,0,44062,0.598213372,21.15637647,0.94142329,3.066211397,0.472387489,1.21586126,0.957082458
5,6,medium,304,7.071067812000001,6,2.0,2.2886516230000002,-0.436735321,1.251702847,0,44162,0.632275997,20.23811175,0.949940688,3.300116961,0.939145388,0.815859126,0.839130708
