,Filename,Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
141,24637.txt,P1,ARA,high,382,4.582575695,8,2,2.148009852,0.246591053,1.133481144,0,24637.txt,0.586186737,21.46533244,0.885918813,3.385231343,0.768162506,0.94408434,0.776322974
142,24975.txt,P6,KOR,high,335,5.656854249,7,4,2.683348578,-1.173102388,1.426640638,0,24975.txt,0.616873834,23.00862166,0.89306596,3.431343609,0.773756699,0.974286343,0.797663025
143,25063.txt,P3,ITA,high,345,4.242640687,7,2,2.343830632,-3.590893143,1.934473886,0,25063.txt,0.580561158,19.26640355,0.90716843,3.226985949,0.746979312,0.936168762,0.825496414
144,25431.txt,P5,TUR,medium,270,7.483314774,5,2,2.423437616,-1.696559769,1.478991251,0,25431.txt,0.639542929,19.85884025,0.983366485,3.08918153,0.704885999,0.973841677,0.97315942
145,25554.txt,P2,FRA,high,393,5.567764363,7,2,2.173920056,0.154353806,1.145609372,0,25554.txt,0.582510044,22.48037762,0.915907512,3.265771901,0.545388629,1.140240819,0.906234907
146,25841.txt,P8,HIN,high,385,6.633249581,6,2,2.405113841,-0.688001296,1.236222002,0,25841.txt,0.562144072,18.64511854,0.934711953,3.087892735,0.621041223,1.004361459,0.910237091
147,25867.txt,P4,TUR,medium,287,10.53565375,5,2,2.316849144,-0.712901653,1.311056086,0,25867.txt,0.634529911,19.87132736,0.964900392,3.204778627,0.824334966,0.889130206,0.926676216
148,25948.txt,P8,FRA,high,410,10.14889157,7,2,2.295544915,-0.098609201,1.134706803,0,25948.txt,0.618510429,25.60179862,0.972182371,3.176539575,0.459273872,1.218470262,0.982568668
149,26027.txt,P1,TEL,medium,365,6.403124237,8,2,2.130499652,-1.93411489,1.814193517,0,26027.txt,0.638240813,28.25511681,0.901985499,3.527552512,0.630040202,1.129469894,0.884904019
150,26125.txt,P5,ZHO,medium,341,14.17744688,6,4,2.988803357,-27.07514737,3.793555224,0,26125.txt,0.692917626,26.6149453,0.975312952,3.389315585,0.792559234,0.935873669,0.97252325
151,26388.txt,P2,KOR,medium,311,3.464101615,7,4,2.944309409,1.322969676,0.603223815,0,26388.txt,0.525674946,17.5388748,0.863201141,2.744158032,0.206625573,1.715551393,0.960445801
152,26649.txt,P6,HIN,low,161,4.582575695,4,1,1.896719792,-0.344723489,1.082842522,1,26649.txt,0.524533145,10.49043198,0.880611772,2.323015334,0.394071005,1.254775369,0.896168637
153,26720.txt,P7,ARA,medium,277,19.26136028,5,2,2.210840278,-0.784539473,1.426774044,0,26720.txt,0.828413087,32.47724081,0.983280879,3.691278259,1.184063711,0.759731878,0.964470246
154,26729.txt,P1,ITA,high,360,10.90871211,7,2,2.269953599,-2.089993471,1.702143723,0,26729.txt,0.665078317,27.91273841,0.975238437,3.407628929,0.643464439,1.076450119,0.972074889
155,26917.txt,P5,KOR,medium,355,3.16227766,7,2,2.285455859,-0.15089566,1.160066918,1,26917.txt,0.512833418,16.54998295,0.83080738,2.857975442,0.354854493,1.336413375,0.887717281
156,27217.txt,P8,DEU,high,368,7,6,2,2.26763447,0.506462838,0.91310704,0,27217.txt,0.565754836,19.38092516,0.951985225,2.981693925,0.444397698,1.209343604,0.958351532
157,27234.txt,P4,JPN,medium,292,9.110433579,6,2,2.342218731,-2.062026027,1.628876218,0,27234.txt,0.670926273,22.91339736,0.983998395,3.325632337,0.854047054,0.891550521,0.947540405
158,27527.txt,P2,JPN,medium,252,4.242640687,5,4,3.613584228,-0.008367659,0.841335767,0,27527.txt,0.526975998,13.56849037,0.913311508,2.605505475,0.389021315,1.262643701,0.940859791
159,28261.txt,P4,JPN,high,371,7.348469228,6,2,2.176776038,0.538372528,0.976519455,0,28261.txt,0.610438442,22.188326,0.953354286,3.353205301,0.764981978,0.940509768,0.88781723
160,28364.txt,P7,DEU,high,313,7.937253933,6,2,2.18232358,0.685836843,0.896199635,0,28364.txt,0.606984274,21.24177788,0.96325411,3.007190886,0.426013605,1.282394561,0.973281412
161,28471.txt,P7,ITA,medium,331,8.660254038,7,2,2.205972548,0.054561889,1.154736711,0,28471.txt,0.63643056,24.4626012,0.962500669,3.209502144,0.521163625,1.188099878,0.973174271
162,28532.txt,P4,SPA,low,210,10,5,2,2.26636613,-0.014715079,1.12844866,0,28532.txt,0.698396719,21.14533311,0.983570876,3.06675158,0.665016793,1.062562328,0.983135032
163,28557.txt,P6,HIN,medium,197,3.605551275,5,2,2.350138031,0.671985308,0.766526232,0,28557.txt,0.542222328,11.89482242,0.919805313,2.617264168,0.603985935,1.003978049,0.89700168
164,28609.txt,P4,SPA,high,506,11.83215957,7,2,2.42415152,-940.3599345,25.04729627,0,28609.txt,0.675140781,32.31333511,0.944685789,3.94306004,1.223013813,0.715540753,0.699112915
165,28610.txt,P3,ITA,medium,247,8.602325267,5,2,2.308608209,0.669996744,0.798448788,0,28610.txt,0.597185223,16.40914313,0.955095159,2.825666272,0.555568986,1.084497791,0.950495956
166,28771.txt,P8,TUR,low,314,4,6,2,2.324671743,0.510272833,0.867133657,1,28771.txt,0.491686424,14.07840813,0.853221891,2.588325812,0.261197239,1.483985769,0.92362199
167,28789.txt,P7,TUR,medium,222,9.38083152,4,3,2.791666039,-1.352953816,1.323512428,0,28789.txt,0.634452063,15.67110968,0.967504865,2.935398588,0.907961309,0.782729572,0.964660065
168,28841.txt,P8,ARA,medium,220,5.291502622,4,2,2.542049393,-6.02632525,2.139416265,0,28841.txt,0.616227839,15.4565592,0.930770007,2.918258139,0.850246907,0.828591044,0.869603652
169,29229.txt,P4,ITA,medium,323,10.77032961,7,2,2.402790338,-24.09600994,4.162833145,0,29229.txt,0.671411462,23.96770599,0.959704602,3.477990129,1.022244599,0.790160364,0.866379112
170,29289.txt,P1,ITA,low,35,1.414213562,1,2,4.005405964,0.861384917,0.044981157,1,29289.txt,0.355019299,3.053601303,0.784168965,1.043761145,0.239509905,1.357897264,0.799807373
171,29397.txt,P4,ZHO,medium,328,9.797958971,6,3,2.691341515,-0.961328491,1.290940056,0,29397.txt,0.645508315,23.36683898,0.976410488,3.176329838,0.597812917,1.082786307,0.973915287
172,29470.txt,P8,TEL,medium,273,4,5,4,3.62501433,0.368429773,0.749276865,0,29470.txt,0.50517377,13.26700771,0.89746234,2.552961011,0.320573121,1.362237818,0.939407246
173,29490.txt,P7,TUR,high,477,10.29563014,9,3,2.39332952,-2.035600509,1.722988241,0,29490.txt,0.649782522,32.62464783,0.961583028,3.657622769,0.660080752,1.074858675,0.935937929
174,29693.txt,P5,SPA,medium,320,8.602325267,6,2,2.20599735,-0.182639366,1.24008663,0,29693.txt,0.637812997,22.86051985,0.941435987,3.357975789,0.785670642,0.947457357,0.883421578
175,29696.txt,P8,JPN,high,355,4.69041576,6,3,2.89992064,-4.038484038,1.728081909,0,29696.txt,0.549556257,17.64341617,0.949549931,2.875447902,0.433882206,1.198673246,0.967742516
176,29755.txt,P7,ITA,high,353,4.69041576,6,2,2.357064747,-0.650928802,1.261898617,0,29755.txt,0.589112367,19.04037952,0.926627325,3.235630668,0.849355212,0.847211083,0.82022408
177,29789.txt,P5,FRA,medium,227,3.31662479,5,2,2.455830359,0.228674257,0.899966837,0,29789.txt,0.516625833,12.44595153,0.908759818,2.508679491,0.371351063,1.282036694,0.946810699
178,29905.txt,P2,ZHO,low,304,6.633249581,7,2,2.081448964,0.438942666,1.119106144,0,29905.txt,0.63752412,24.98947053,0.940152893,3.236080229,0.469348582,1.298265756,0.969086536
179,29959.txt,P1,ZHO,high,355,5.567764363,7,2,2.430257681,-1.803247031,1.498139808,0,29959.txt,0.581932354,19.0744077,0.927831074,3.155319593,0.722576324,0.932803924,0.879133354
180,30159.txt,P5,JPN,high,357,14.24780685,6,2,2.242174374,-2.23898735,1.764182148,0,30159.txt,0.731168492,30.78893648,0.982588289,3.774570705,1.166495492,0.75441954,0.861277455
181,30584.txt,P5,KOR,high,418,7.071067812,6,2,2.27747508,-0.302311334,1.218176924,0,30584.txt,0.605342752,25.52205778,0.943743484,3.186021412,0.430923485,1.261858407,0.974033844
182,30668.txt,P5,TEL,medium,323,8.774964387,7,1,1.852801635,-2.589953331,1.943989165,1,30668.txt,0.639563649,24.46556537,0.939741493,3.385335919,0.676089475,1.063615659,0.905387051
183,31117.txt,P2,JPN,medium,269,5.291502622,6,2,2.313510663,-0.725278835,1.317485003,0,31117.txt,0.589988301,19.02792015,0.921314313,2.901900372,0.401866259,1.323169127,0.96631084
184,31135.txt,P7,JPN,medium,293,5.744562647,7,2,2.253524255,0.759689304,0.791797616,1,31135.txt,0.522309039,16.08505689,0.897906129,2.566399565,0.184000563,1.739176134,0.962310793
185,31544.txt,P4,ARA,medium,238,9.539392014,4,3,2.814697332,0.778056701,0.733272403,0,31544.txt,0.614637952,16.64265052,0.946379733,2.82049448,0.58662865,1.051804959,0.941727074
186,31650.txt,P4,FRA,medium,359,7.681145748,7,2,2.137840217,0.123457105,1.192933566,0,31650.txt,0.647672078,25.09830484,0.959049887,3.549791144,0.906024443,0.878771617,0.843430924
187,31998.txt,P1,SPA,high,343,8.426149773,7,2,2.173717376,0.004280565,1.203322274,0,31998.txt,0.635525101,24.75949056,0.956464043,3.343676662,0.630254933,1.085982928,0.943377007
188,32073.txt,P1,SPA,high,374,3.741657387,6,2,2.36682768,-0.920348745,1.329312423,0,32073.txt,0.553961158,17.32600736,0.909268896,3.15595251,0.783175602,0.874996516,0.799145425
189,32629.txt,P6,FRA,medium,286,5,7,8,6.212970774,-162.3425033,5.51389478,0,32629.txt,0.526417742,16.60465849,0.877395954,2.638549182,0.185631081,1.776993816,0.954219686
190,32672.txt,P5,HIN,high,419,11.18033989,7,2,2.379599298,-14.65173143,3.34923522,0,32672.txt,0.671686609,27.05996392,0.970427203,3.730707428,1.214568046,0.698364629,0.781949255
191,32900.txt,P5,ARA,high,314,10.81665383,5,3,2.422073559,-11.2957395,3.049910511,0,32900.txt,0.724147733,24.45891586,0.965228505,3.521702044,1.335022331,0.620044101,0.844286883
192,32922.txt,P4,ARA,low,171,4.582575695,3,2,2.634809976,-0.544760365,1.050328438,0,32922.txt,0.551677745,9.870370821,0.955950632,2.545057322,0.962952409,0.667617956,0.892851827
193,33102.txt,P8,ZHO,medium,205,4.472135955,4,2,2.475263448,-0.398576888,1.103404863,0,33102.txt,0.60148242,14.53731549,0.964062495,2.793932146,0.702273047,0.938969846,0.944459726
194,33745.txt,P7,ITA,medium,278,5.567764363,5,4,3.826833402,-7.169520141,1.74870669,0,33745.txt,0.534773371,13.58583864,0.923595131,2.766200809,0.61450061,0.97780273,0.897628675
195,33811.txt,P7,HIN,high,334,11.26942767,6,2,2.154365625,0.003755182,1.222310871,0,33811.txt,0.664441098,28.11752028,0.9662103,3.261881029,0.462254271,1.290135195,0.98139944
196,33857.txt,P5,TEL,high,373,13,6,2,2.182448044,0.452892937,1.011703459,0,33857.txt,0.666929071,28.13060299,0.97988731,3.291584113,0.541405655,1.159641056,0.977717355
197,33973.txt,P3,KOR,medium,233,2.828427125,5,8,11.64007725,2.130748941,0.013813735,0,33973.txt,0.513754737,12.13909248,0.866722054,2.604989408,0.492570658,1.114190545,0.872001458
198,34125.txt,P6,SPA,high,384,8.94427191,7,4,2.663787239,-0.565504024,1.303591245,0,34125.txt,0.652206756,29.51793978,0.947684469,3.387877197,0.497978793,1.246149039,0.967967358
199,34393.txt,P8,ZHO,medium,295,8.485281374,6,2,2.237543327,0.835753318,0.758879532,0,34393.txt,0.567407117,17.09208396,0.936322781,2.817307589,0.426920584,1.233522032,0.938876986
200,34566.txt,P7,FRA,medium,238,8.888194417,6,2,2.370342882,-1.714832322,1.525706808,0,34566.txt,0.663051435,20.34464428,0.982954924,3.072149011,0.671883931,1.028026362,0.979366134
201,35061.txt,P8,ARA,medium,322,3.605551275,6,3,2.745992337,0.183621323,0.966584076,0,35061.txt,0.543758303,16.01568654,0.916298986,2.915972301,0.560838423,1.057072362,0.903986805
202,35220.txt,P4,FRA,medium,315,14.31782106,7,2,2.279941217,-0.584320132,1.303891923,0,35220.txt,0.646692619,22.43879561,0.945979894,3.232313538,0.71445558,0.981533688,0.934636355
203,35420.txt,P5,ZHO,medium,280,4.795831523,6,2,2.309313302,0.588113005,0.840728779,0,35420.txt,0.566073045,16.2427344,0.950822474,2.861449212,0.523836803,1.112809001,0.953212581
204,35548.txt,P2,KOR,high,290,5.099019514,5,5,3.885467464,0.281087699,0.784700077,0,35548.txt,0.555663795,14.9913975,0.914056387,3.018352492,0.815163571,0.851496623,0.806078638
205,35820.txt,P3,KOR,medium,302,4.582575695,6,3,2.607077128,0.097276738,1.060544855,0,35820.txt,0.578563649,18.24628436,0.918522154,3.052660718,0.58901468,1.075668386,0.90640409
206,35950.txt,P8,SPA,medium,327,12.40967365,7,4,2.755665248,1.008774344,0.806828568,0,35950.txt,0.627298978,22.89179532,0.947809326,3.193437977,0.561301112,1.136179766,0.939688068
207,35984.txt,P5,HIN,high,333,11.70469991,6,2,2.240074081,-1.431853968,1.573814888,0,35984.txt,0.705215739,26.90695166,0.983841931,3.641563479,1.1301542,0.756109258,0.860355663
208,36056.txt,P8,FRA,high,428,7.071067812,6,2,2.329157774,-1.724556959,1.563124629,0,36056.txt,0.627148078,25.03502254,0.949786247,3.488841547,0.85144874,0.877746607,0.870505163
209,36239.txt,P5,TEL,high,366,21.84032967,7,2,2.14004655,-0.969773654,1.551234464,0,36239.txt,0.773670005,36.24902583,0.981152775,3.853581068,1.070931764,0.829438871,0.939394753
210,36300.txt,P7,ZHO,medium,251,16.21727474,5,2,2.280826233,0.220598231,1.026683609,0,36300.txt,0.664350779,21.08608038,0.922045454,2.864186502,0.449957826,1.247372994,0.88562736
211,36328.txt,P7,SPA,high,275,4.358898944,6,4,2.859159134,1.095321138,0.732426282,0,36328.txt,0.571910009,17.64631445,0.90034468,2.980205672,0.499508396,1.193205165,0.910567243
212,36413.txt,P5,TEL,medium,358,8.94427191,6,2,2.363148479,-0.102123856,1.084449677,0,36413.txt,0.616331656,21.46124175,0.981868215,3.192668166,0.688790236,0.97180643,0.968117554
213,36602.txt,P7,SPA,high,393,5.567764363,7,2,2.224458475,-0.200494009,1.22926863,0,36602.txt,0.570447563,21.41374627,0.885437826,3.221022496,0.542382084,1.131293434,0.880229164
214,36663.txt,P6,ARA,medium,340,7.280109889,7,2,2.164322628,-0.063283114,1.236983551,0,36663.txt,0.638505919,25.58620088,0.952386299,3.299607142,0.547204058,1.17615796,0.963987484
215,36673.txt,P4,SPA,high,368,20.42057786,6,2,2.263057373,-0.770196953,1.373781426,0,36673.txt,0.71087236,28.85026069,0.956804338,3.563461191,0.943964982,0.846532354,0.952135955
216,36833.txt,P6,TEL,medium,236,5.196152423,5,2,2.306205127,-0.725793642,1.323402375,0,36833.txt,0.613965228,15.63010588,0.941772503,3.079190406,1.049473865,0.719405608,0.791805954
217,37662.txt,P5,DEU,high,442,7.280109889,8,3,2.305550003,-0.178826109,1.339281287,0,37662.txt,0.631584891,29.82809238,0.924679994,3.66535642,0.704056528,1.04949355,0.856694448
218,37703.txt,P6,SPA,high,331,8.602325267,6,2,2.102050645,0.467587869,1.083662776,0,37703.txt,0.624517808,23.45656625,0.916143371,3.315191887,0.638191717,1.079667265,0.898434502
219,37807.txt,P4,ZHO,medium,269,2.828427125,5,8,10.63395471,2.133267336,0.015784528,0,37807.txt,0.495097834,11.97358744,0.881928157,2.596158462,0.469332186,1.1176358,0.883688106
220,38070.txt,P8,KOR,high,372,7,6,2,2.310216245,-0.461645624,1.241727946,0,38070.txt,0.600075033,19.80192208,0.955120718,3.366334889,0.990050167,0.76978667,0.805772846
221,38209.txt,P2,FRA,high,450,7.745966692,8,2,2.131036028,0.039400166,1.232168678,0,38209.txt,0.610888722,27.37946752,0.931209358,3.505006889,0.613506411,1.097880711,0.900864393
222,38221.txt,P8,JPN,medium,306,7.280109889,5,3,2.483741373,0.143825796,1.116672793,0,38221.txt,0.640931093,21.51877526,0.981485027,3.197061126,0.740463011,0.946857805,0.963709285
223,38535.txt,P4,FRA,high,307,5.385164807,6,2,2.449848976,-4.013608852,1.911053406,0,38535.txt,0.611519451,18.47869965,0.954121206,3.209008251,0.939545852,0.790186713,0.844516742
224,38571.txt,P7,SPA,high,311,5.385164807,6,2,2.294046659,-0.253848661,1.188273375,0,38571.txt,0.605967086,19.34529478,0.948493846,3.206053405,0.789224805,0.908085441,0.878229988
225,38653.txt,P8,SPA,low,181,2.236067977,3,4,6.091850398,-0.434981284,0.570163705,0,38653.txt,0.406982132,7.226207793,0.849574975,1.813112491,0.160565626,1.644946073,0.919502195
226,38979.txt,P5,ITA,medium,297,4.898979486,6,4,2.927572142,-0.222729248,1.09927304,0,38979.txt,0.591094837,18.92601418,0.926339467,3.069995012,0.593266633,1.078034229,0.919209561
227,38980.txt,P4,KOR,medium,313,6.403124237,7,2,2.265427974,-2.234819946,1.739033501,0,38980.txt,0.603093415,23.02710023,0.895863877,3.109340901,0.406799401,1.348017414,0.951457409
228,38991.txt,P2,KOR,medium,303,5.291502622,6,1,1.868293945,-1.269529918,1.51244666,1,38991.txt,0.563994185,17.70017623,0.921841404,2.96542438,0.483767841,1.188706919,0.927423319
229,39030.txt,P5,ITA,medium,278,4.242640687,6,2,2.418243398,-3.638931385,1.872748188,0,39030.txt,0.579036032,16.02628792,0.920986613,3.044829471,0.828870886,0.849670174,0.821854108
230,39189.txt,P8,ITA,low,155,2.236067977,3,5,7.019224153,1.695946537,0.020434171,0,39189.txt,0.445574728,7.009992847,0.915585704,2.021728357,0.491595642,0.976994656,0.904928817
231,39532.txt,P2,ITA,low,224,4.472135955,5,6,4.51441609,-17.45984641,2.331061091,0,39532.txt,0.559584551,15.07706547,0.927254181,2.639360824,0.339779141,1.402110842,0.962964997
232,40209.txt,P6,KOR,high,450,5.196152423,8,2,2.120852068,0.206651952,1.177021949,0,40209.txt,0.575560084,24.75715147,0.88213784,3.373123579,0.50520457,1.197331248,0.883133857
233,40378.txt,P3,JPN,medium,334,5.291502622,7,2,2.178304717,0.492009572,0.997232551,0,40378.txt,0.59708151,21.26281653,0.930145079,3.184011991,0.567108674,1.120813169,0.927681829
234,40422.txt,P6,ARA,high,336,6.708203932,7,3,2.500752847,0.707007477,0.910194176,0,40422.txt,0.607845154,20.1126717,0.949964482,3.331128313,0.887004115,0.85006613,0.836016333
235,40554.txt,P4,TUR,high,422,16.4924225,7,3,2.185145705,0.088377007,1.36092648,0,40554.txt,0.753794676,35.28640076,0.986781554,4.028882122,1.421004879,0.653299544,0.760487092
236,40863.txt,P5,SPA,high,369,14.38749457,6,2,2.339818107,-2.889445744,1.804654999,0,40863.txt,0.661442929,25.06490885,0.96804511,3.49414479,0.934989316,0.836185153,0.917918471
237,41232.txt,P7,SPA,medium,425,21.1896201,8,2,2.154519674,-4.56101944,2.329848912,0,41232.txt,0.735777705,38.5161538,0.953270886,4.00404181,1.072339687,0.841582983,0.837945555
238,41419.txt,P8,ARA,medium,349,3.16227766,7,8,7.184906168,2.028756857,0.189489814,0,41419.txt,0.494796886,15.47911701,0.833727423,2.718481387,0.261015766,1.507659838,0.911722454
239,41427.txt,P8,JPN,high,419,5.196152423,8,3,2.657598649,0.07403923,1.041282188,0,41427.txt,0.515671082,19.47772152,0.884723652,2.720651422,0.151527583,1.828073447,0.961617154
240,41809.txt,P5,KOR,low,227,6.782329983,5,3,2.811486247,0.534121857,0.825389825,0,41809.txt,0.54944045,16.19428646,0.940380631,2.301097827,0.088207174,2.237805052,0.888922289
241,41900.txt,P4,ZHO,low,190,5.477225575,4,2,2.588053129,-0.59605955,1.090856999,0,41900.txt,0.538771543,11.17143016,0.935471869,2.508771076,0.595775025,0.979839966,0.924772513
242,42310.txt,P4,ITA,medium,295,15.65247584,6,2,2.384286445,-6.752634588,2.403066188,0,42310.txt,0.734882093,26.77227279,0.980209256,3.501278753,1.033245137,0.799020929,0.956225804
243,42592.txt,P7,ITA,medium,276,16.37070554,5,2,2.225376505,0.172017845,1.092525851,0,42592.txt,0.737605824,24.53484937,0.964463741,3.481204539,1.163045103,0.723048834,0.944464576
244,42600.txt,P2,ZHO,medium,313,16.37070554,5,6,2.87804983,0.161780687,1.143897161,0,42600.txt,0.713198356,24.67366857,0.967874431,3.450303,1.090465715,0.74091462,0.957359436
245,42738.txt,P1,TEL,low,251,6.8556546,5,2,2.330354841,0.121687088,1.027454938,0,42738.txt,0.62185792,18.24731488,0.955427528,2.989201722,0.648335204,1.020350379,0.949383264
246,42760.txt,P4,ITA,high,325,7.071067812,6,2,2.323657778,-2.891857622,1.820585489,0,42760.txt,0.649968039,21.78509981,0.960362318,3.449344603,1.10205585,0.733432143,0.787214411
247,43112.txt,P7,ITA,high,351,17.91647287,6,2,2.18592638,0.044108203,1.177322014,0,43112.txt,0.740992026,32.363159,0.985807039,3.532208626,0.780263974,0.979018055,0.985208916
248,43322.txt,P5,JPN,medium,353,6.403124237,6,2,2.216005284,0.271898405,1.059886986,0,43322.txt,0.590564946,21.61237479,0.941514623,3.099855065,0.461837001,1.227383659,0.961071582
249,43558.txt,P1,ZHO,medium,250,3.872983346,5,2,2.421462794,-0.413909288,1.143725085,0,43558.txt,0.563947166,14.44287724,0.935387272,2.860006985,0.697341377,0.933139869,0.889149328
250,43677.txt,P6,ARA,medium,254,4.898979486,6,3,2.537397685,0.854665364,0.829121805,0,43677.txt,0.597713525,18.14997163,0.924249901,3.021193084,0.567560666,1.130856623,0.921834259
251,43685.txt,P2,JPN,medium,291,4.69041576,6,1,1.817352773,-0.943007498,1.495931066,1,43685.txt,0.569866649,18.88645861,0.893210847,2.990914495,0.412005798,1.32373819,0.92892053
252,43771.txt,P8,ARA,high,324,4.69041576,6,2,2.375909376,-1.698004168,1.516907276,0,43771.txt,0.583237482,18.85435094,0.933051213,3.105604397,0.644791042,1.012465659,0.90601882
253,44062.txt,P1,TEL,medium,331,7,6,5,3.417953097,-23.97128782,3.261123825,0,44062.txt,0.598213372,21.15637647,0.94142329,3.066211397,0.472387489,1.21586126,0.957082458
254,44162.txt,P6,KOR,medium,304,7.071067812,6,2,2.288651623,-0.436735321,1.251702847,0,44162.txt,0.632275997,20.23811175,0.949940688,3.300116961,0.939145388,0.815859126,0.839130708
